"","date","location","latitude","longitude","start_time","stop_time","num_of_t","transect_length","num_of_quadrats","species_count","species_count_2","species_count_5","simpsons_diversity_index","number_of_tallies_recorded_species_only","total_number_of_tallies","id","num_points","category"
"1808",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"tripneustes_gratilla",NA,"Mobile Invertebrates"
"1809",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"tube_snail",NA,"Sessile Invertebrates"
"1810",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"turbinaria_ornata",NA,"Brown Algae"
"1811",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"turf_spp",204,"Turf Algae"
"1812",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"ulva_fasciata",NA,"Green Algae"
"1813",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"ulva_flexuosa",NA,"Green Algae"
"1814",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"ulva_spp",NA,"Green Algae"
"1815",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"wrangelia_elegantissima",NA,"Red Algae"
"1816",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"zoanthid_spp",NA,"Sessile Invertebrates"
"1817",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"unknown_brown",NA,"Brown Algae"
"1818",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"unknown_cyanobacteria",NA,"Cyanobacteria"
"1819",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"unknown_fuzzy",NA,"Red Algae"
"1820",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"unknown_green",NA,"Green Algae"
"1821",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"unknown_polychaete",NA,"Mobile Invertebrates"
"1822",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"unknown_red",26,"Red Algae"
"1823",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"unknown_species",NA,"Unknown"
"1824",2005-04-29,"Sand Island",21.3002,-157.882599,00:00:00,01:00:00,6,22,36,14,9,6,0.6284543813,380,900,"substrate",520,"Substrate"
"1825",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"acanthophora_spicifera",12,"Red Algae"
"1826",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"actinopyga_varians",NA,"Mobile Invertebrates"
"1827",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"ahnfeltiopsis_concinna",NA,"Red Algae"
"1828",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"ahnfeltiopsis_flabelliformis",NA,"Red Algae"
"1829",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"aiptasia_pulchella",NA,"Sessile Invertebrates"
"1830",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"akalaphycus_setchelliae",NA,"Red Algae"
"1831",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"amansia_glomerata",NA,"Red Algae"
"1832",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"amphipod_spp",NA,"Mobile Invertebrates"
"1833",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"anthopleura_nigrescens",NA,"Sessile Invertebrates"
"1834",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"articulated_corallines",NA,"Red Algae"
"1835",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"asparagopsis_taxiformis",NA,"Red Algae"
"1836",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"asteronema_breviarticulatum",NA,"Brown Algae"
"1837",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"avrainvillea_amadelpha",NA,"Green Algae"
"1838",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"barnacles_spp",NA,"Sessile Invertebrates"
"1839",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"bleached_coral",NA,"Coral"
"1840",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"boodlea_composita",NA,"Green Algae"
"1841",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"bornetella_sphaerica",NA,"Green Algae"
"1842",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"botryocladia_skottsbergii",NA,"Red Algae"
"1843",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"brachidontes_crebristriatus",NA,"Sessile Invertebrates"
"1844",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"brittle_star",NA,"Mobile Invertebrates"
"1845",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"brown_crust",NA,"Brown Algae"
"1846",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"bryopsis_spp",NA,"Green Algae"
"1847",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"calcinus_elegans",NA,"Mobile Invertebrates"
"1848",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"calcinus_laevimanus",NA,"Mobile Invertebrates"
"1849",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"calcinus_seurati",NA,"Mobile Invertebrates"
"1850",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"caulerpa_racemosa",NA,"Green Algae"
"1851",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"caulerpa_sertularioides",NA,"Green Algae"
"1852",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"caulerpa_spp",NA,"Green Algae"
"1853",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"cellana_exarata",NA,"Mobile Invertebrates"
"1854",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"cellana_sandwicensis",NA,"Mobile Invertebrates"
"1855",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"centroceras_clavulatum",NA,"Red Algae"
"1856",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"chaetomorpha_antennina",NA,"Green Algae"
"1857",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"champia_parvula",NA,"Red Algae"
"1858",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"chnoospora_minima",NA,"Brown Algae"
"1859",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"chondria_spp",NA,"Red Algae"
"1860",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"cladophora_or_cladophoropsis_spp",6,"Green Algae"
"1861",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"codium_arabicum",NA,"Green Algae"
"1862",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"codium_edule",NA,"Green Algae"
"1863",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"codium_spp",NA,"Green Algae"
"1864",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"coelothrix_irregularis",NA,"Red Algae"
"1865",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"colobocentrotus_atratus",NA,"Mobile Invertebrates"
"1866",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"colpomenia_sinuosa",NA,"Brown Algae"
"1867",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"conus_ebraeus",NA,"Mobile Invertebrates"
"1868",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"conus_spp",NA,"Mobile Invertebrates"
"1869",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"coral_spp",NA,"Coral"
"1870",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"crab_spp",NA,"Mobile Invertebrates"
"1871",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"crustose_coralline_algae",NA,"Crustose Coralline Algae"
"1872",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"cyanobacteria_spp",NA,"Cyanobacteria"
"1873",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"dasya_spp",NA,"Red Algae"
"1874",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"dendropoma_gregaria",9,"Sessile Invertebrates"
"1875",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"dichotomaria_marginata",NA,"Red Algae"
"1876",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"dictyopteris_spp",NA,"Brown Algae"
"1877",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"dictyosphaeria_cavernosa",NA,"Green Algae"
"1878",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"dictyosphaeria_spp",NA,"Green Algae"
"1879",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"dictyosphaeria_versluysii",NA,"Green Algae"
"1880",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"dictyota_acutiloba",NA,"Brown Algae"
"1881",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"dictyota_sandvicensis",NA,"Brown Algae"
"1882",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"dictyota_spp",26,"Brown Algae"
"1883",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"drupa_morum",NA,"Mobile Invertebrates"
"1884",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"echinolittorina_hawaiiensis",NA,"Mobile Invertebrates"
"1885",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"echinometra_mathaei",NA,"Mobile Invertebrates"
"1886",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"echinometra_oblonga",NA,"Mobile Invertebrates"
"1887",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"echinometra_sp",NA,"Mobile Invertebrates"
"1888",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"echinothrix_spp",NA,"Mobile Invertebrates"
"1889",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"galaxaura_spp",NA,"Red Algae"
"1890",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"galaxaura_or_liagora_sp",NA,"Red Algae"
"1891",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"gelid_spp",NA,"Red Algae"
"1892",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"gelidiella_acerosa",NA,"Red Algae"
"1893",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"gelidiopsis_intricata",NA,"Red Algae"
"1894",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"gelidiopsis_spp",NA,"Red Algae"
"1895",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"gelidium_pusillum",NA,"Red Algae"
"1896",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"gracilaria_salicornia",NA,"Red Algae"
"1897",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"grateloupia_spp",NA,"Red Algae"
"1898",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"griffithsia_spp",NA,"Red Algae"
"1899",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"halimeda_discoidea",NA,"Green Algae"
"1900",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"haminoea_cymbalum",NA,"Mobile Invertebrates"
"1901",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"hermit_crab",NA,"Mobile Invertebrates"
"1902",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"holothuria_atra",NA,"Mobile Invertebrates"
"1903",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"holothuria_cinerascens",NA,"Mobile Invertebrates"
"1904",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"holothuria_difficilis",NA,"Mobile Invertebrates"
"1905",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"holothuria_hilla",NA,"Mobile Invertebrates"
"1906",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"holothuria_spp",NA,"Mobile Invertebrates"
"1907",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"hydroclathrus_clathratus",NA,"Brown Algae"
"1908",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"hypnea_cervicornis",NA,"Red Algae"
"1909",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"hypnea_chordacea",NA,"Red Algae"
"1910",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"hypnea_musciformis",NA,"Red Algae"
"1911",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"hypnea_spp",NA,"Red Algae"
"1912",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"isognomon_californicum",NA,"Sessile Invertebrates"
"1913",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"isognomon_perna",NA,"Sessile Invertebrates"
"1914",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"laurencia_dendroidea",NA,"Red Algae"
"1915",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"laurencia_dotyi",NA,"Red Algae"
"1916",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"laurencia_mcdermidiae",NA,"Red Algae"
"1917",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"laurencia_spp",19,"Red Algae"
"1918",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"leptolyngbya_crosbyana",NA,"Cyanobacteria"
"1919",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"liagora_spp",NA,"Red Algae"
"1920",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"littoraria_pintado",NA,"Mobile Invertebrates"
"1921",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"lobophora_variegata",NA,"Brown Algae"
"1922",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"lyngbya_majuscula",15,"Cyanobacteria"
"1923",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"martensia_spp",NA,"Red Algae"
"1924",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"mauritia_mauritiana",NA,"Mobile Invertebrates"
"1925",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"microdictyon_setchellianum",NA,"Green Algae"
"1926",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"monetaria_caputserpentis",NA,"Mobile Invertebrates"
"1927",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"morula_granulata",NA,"Mobile Invertebrates"
"1928",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"morula_sp",NA,"Mobile Invertebrates"
"1929",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"morula_uva",NA,"Mobile Invertebrates"
"1930",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"neomeris_spp",NA,"Green Algae"
"1931",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"nerita_picea",NA,"Mobile Invertebrates"
"1932",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"nesochthamalus_intertextus",NA,"Sessile Invertebrates"
"1933",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"ophiocoma_brevipes",NA,"Mobile Invertebrates"
"1934",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"ophiocoma_erinaceus",NA,"Mobile Invertebrates"
"1935",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"padina_spp",168,"Brown Algae"
"1936",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"palisada_parvipapillata",NA,"Red Algae"
"1937",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"palythoa_caesia",NA,"Sessile Invertebrates"
"1938",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"parvocaulis_parvulus",NA,"Green Algae"
"1939",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"peasiella_tantilla",NA,"Mobile Invertebrates"
"1940",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"pennaria_disticha",NA,"Sessile Invertebrates"
"1941",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"portieria_hornemannii",NA,"Red Algae"
"1942",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"protopalythoa_spp",NA,"Sessile Invertebrates"
"1943",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"pterocladiella_caerulescens",NA,"Red Algae"
"1944",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"pterocladiella_capillacea",NA,"Red Algae"
"1945",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"pterocladiella_spp",NA,"Red Algae"
"1946",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"rhodymenia_spp",NA,"Red Algae"
"1947",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"sargassum_aquifolium",NA,"Brown Algae"
"1948",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"sargassum_polyphyllum",NA,"Brown Algae"
"1949",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"sargassum_spp",67,"Brown Algae"
"1950",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"siphonaria_normalis",NA,"Mobile Invertebrates"
"1951",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"snail_spp",NA,"Mobile Invertebrates"
"1952",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"sphacelaria_spp",NA,"Brown Algae"
"1953",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"sponge_spp",NA,"Sessile Invertebrates"
"1954",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"spyridia_filamentosa",NA,"Red Algae"
"1955",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"stomatopod_spp",NA,"Mobile Invertebrates"
"1956",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"stylocheilus_striatus",NA,"Mobile Invertebrates"
"1957",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"symploca_hydnoides",NA,"Cyanobacteria"
"1958",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"thylacodes_variabilis",NA,"Sessile Invertebrates"
"1959",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"trichogloea_spp",NA,"Red Algae"
"1960",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"tripneustes_gratilla",NA,"Mobile Invertebrates"
"1961",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"tube_snail",NA,"Sessile Invertebrates"
"1962",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"turbinaria_ornata",NA,"Brown Algae"
"1963",2005-05-01,"Diamond Head",21.25544,-157.810303,00:00:00,01:00:00,3,9,27,10,10,10,0.7828114127,480,675,"turf_spp",122,"Turf Algae"
